sysname	name	chr	posup	posdown	strand	control	type	alias	info	meanexp	logFC	pval	padj
YPL006W	NCR1	16	544631	548143	W	Verified	ORF	sphingolipid transporter 	Vacuolar membrane protein; transits through the biosynthetic vacuolar protein sorting pathway, involved in sphingolipid metabolism; cells lacking Ncr1p exhibit high levels of long chain bases (LCB), similar to the accumulation of high amounts of lipids observed in patients with Neimann-Pick C, a disease caused by loss-of-function mutations in NPC1, the functional ortholog of Ncr1p	3826.52560402496	0.0466965922389958	0.208662319231292	0.508835443718681
YPL007C	TFC8	16	542082	543848	C	Verified	ORF	transcription factor TFIIIC subunit TFC8|tau 60	Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; linker between TauB and TauA domains; human homolog is TFIIIC-90	2125.53841536339	0.0103244163202978	0.747091521877955	0.899965583986935
YPL008W	CHL1	16	539385	541970	W	Verified	ORF	MCM12|LPA9|CTF1	Probable DNA helicase; involved in sister-chromatid cohesion and genome integrity and interstrand cross-link repair; interacts with ECO1 and CTF18; mutants are defective in silencing, rDNA recombination, aging and the heat shock response; FANCJ-like helicase family member; mutations in the human homolog, DDX11/ChLR1, cause Warsaw breakage syndrome	2320.71978239637	0.0129539270709063	0.709518634639402	0.883393077766441
YPL009C	RQC2	16	535820	538936	C	Verified	ORF	TAE2	Component of RQC, which mediates nascent chain degradation; RQC (ribosome quality control complex) is a ribosome-bound complex required for degradation of polypeptides arising from stalled translation; recruits alanine- and threonine-charged tRNA to the A site and directs the elongation of nascent chains independently of mRNA or 40S subunits; monitors translation stress and signals this to Hsf1p	8502.29069479725	0.0600329225618765	0.16115094935656	0.442051341061488
YPL010W	RET3	16	535018	535587	W	Verified	ORF	coatomer subunit zeta	Zeta subunit of the coatomer complex (COPI); COPI coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER	4739.69724138191	-0.0639669053099305	0.0830860267378558	0.307705298044934
YPL011C	TAF3	16	533642	534703	C	Verified	ORF	TafII47|TAF47	TFIID subunit (47 kDa); involved in promoter binding and RNA polymerase II transcription initiation	2053.3534371279	0.0253855097607589	0.452674014788116	0.728914089285284
YPL012W	RRP12	16	529723	533409	W	Verified	ORF	mRNA-binding protein RRP12	Protein required for export of the ribosomal subunits; associates with the RNA components of the pre-ribosomes; has a role in nuclear import in association with Pse1p; also plays a role in the cell cycle and the DNA damage response; contains HEAT-repeats	20336.4676041337	0.0195830099313717	0.534426158694055	0.779517381885245
YPL013C	MRPS16	16	528985	529350	C	Verified	ORF	mitochondrial 37S ribosomal protein MRPS16	Mitochondrial ribosomal protein of the small subunit	950.802439472515	0.0174786101426835	0.707261302813127	0.882803037606415
YPL014W	CIP1	16	527547	528692	W	Verified	ORF		Cyclin-dependent kinase inhibitor; interacts with and inhibits the Cdc28p/Cln2p, G1/S phase cyclin-dependent kinase complex but not S-phase, or M-phase complexes; overexpression blocks cells in G1 phase and stabilizes the Cdc28p inhibitor Sic1p, while disruption accelerates the G1/S phase transition; phosphorylated during S phase in a Cdc28p-dependent manner; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus	3272.27012470612	0.0476556921138517	0.309039941772841	0.616046021788258
YPL015C	HST2	16	525810	526883	C	Verified	ORF	histone deacetylase HST2	Cytoplasmic NAD(+)-dependent protein deacetylase; deacetylation targets are primarily cytoplasmic proteins; member of the silencing information regulator 2 (Sir2) family of NAD(+)-dependent protein deacetylases; modulates nucleolar (rDNA) and telomeric silencing; possesses NAD(+)-dependent histone deacetylase activity in vitro; contains a nuclear export signal (NES); function regulated by its nuclear export	2202.63209306646	-0.000328896170743944	0.994798145417082	0.998537637025912
YPL016W	SWI1	16	521014	524958	W	Verified	ORF	[SWI(+)]|[SWI+]|LPA1|GAM3|ADR6	Subunit of the SWI/SNF chromatin remodeling complex; regulates transcription by remodeling chromatin; required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2; self-assembles to form [SWI+] prion and to alter expression pattern; human homolog ARID1A is a candidate tumor suppressor gene in breast cancer	2419.62165797944	0.144099188327066	0.00572066785117796	0.0553463965369029
YPL017C	IRC15	16	518734	520233	C	Verified	ORF		Microtubule associated protein; regulates microtubule dynamics; required for accurate meiotic chromosome segregation; null mutant displays large budded cells due to delayed mitotic progression, increased levels of spontaneous Rad52 foci; IRC15 has a paralog, LPD1, that arose from the whole genome duplication	180.261318357963	0.049916417686257	0.439210850632386	0.721703368201133
YPL018W	CTF19	16	517651	518760	W	Verified	ORF	MCM18	Outer kinetochore protein, needed for accurate chromosome segregation; component of kinetochore sub-complex COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) that functions as platform for kinetochore assembly; required for spindle assembly checkpoint; minimizes potentially deleterious centromere-proximal crossovers by preventing meiotic DNA break formation proximal to centromere; homolog of human centromere constitutive-associated network (CCAN) subunit CENP-P and fission yeast fta2	270.315929055575	0.0519095408609123	0.382275395370287	0.679068757930564
YPL019C	VTC3	16	514511	517018	C	Verified	ORF	vacuolar transporter chaperone|PHM2	Regulatory subunit of the vacuolar transporter chaperone (VTC) complex; involved in membrane trafficking, vacuolar polyphosphate accumulation, microautophagy and non-autophagic vacuolar fusion; VTC3 has a paralog, VTC2, that arose from the whole genome duplication	3709.92988316861	0.0209062633873064	0.496930434197248	0.758194423759264
YPL020C	ULP1	16	512313	514178	C	Verified	ORF	SUMO protease ULP1|NIB1	Protease that specifically cleaves Smt3p protein conjugates; required for cell cycle progression; associates with nucleoporins and may interact with septin rings during telophase; sequestered to the nucleolus under stress conditions	2728.17563704647	0.079259365878648	0.0161477611940754	0.116454092320681
YPL022W	RAD1	16	506697	509999	W	Verified	ORF	RAD12|ssDNA endodeoxyribonuclease RAD1|LPB9	Single-stranded DNA endonuclease (with Rad10p); cleaves single-stranded DNA during nucleotide excision repair and double-strand break repair; subunit of Nucleotide Excision Repair Factor 1 (NEF1); homolog of human XPF protein	4643.36177779598	0.0455207679918658	0.139357118222923	0.412429800734369
YPL023C	MET12	16	504339	506312	C	Verified	ORF	methylenetetrahydrofolate reductase (NAD(P)H) MET12	Protein with MTHFR activity in vitro; null mutant has no phenotype and is prototrophic for methionine; MET13 encodes major isozyme of methylenetetrahydrofolate reductase (MTHFR)	3883.80668304122	0.00482452616525974	0.87730818714743	0.95513581161095
YPL024W	RMI1	16	503517	504242	W	Verified	ORF	NCE4	Subunit of the RecQ (Sgs1p) - Topo III (Top3p) complex; stimulates superhelical relaxing, DNA catenation/decatenation and ssDNA binding activities of Top3p; involved in response to DNA damage; functions in S phase-mediated cohesion establishment via a pathway involving the Ctf18-RFC complex and Mrc1p; stimulates Top3p DNA catenation/decatenation activity; null mutants display increased rates of recombination and delayed S phase	927.641246794024	-0.172912628388683	6.69456441764983e-05	0.00206027904938903
YPL025C	YPL025C	16	502473	503030	C	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	25.483943964776	0.00140913951223059	0.978499412693955	0.993343467993246
YPL026C	SKS1	16	500675	502183	C	Verified	ORF	putative serine/threonine protein kinase SKS1|SHA3	Putative serine/threonine protein kinase; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway; SKS1 has a paralog, VHS1, that arose from the whole genome duplication	3008.26875413709	-0.0511054175181914	0.291143878032228	0.596487368485394
YPL028W	ERG10	16	498096	499292	W	Verified	ORF	acetyl-CoA C-acetyltransferase|TSM0115|LPB3	Acetyl-CoA C-acetyltransferase (acetoacetyl-CoA thiolase); cytosolic enzyme that transfers an acetyl group from one acetyl-CoA molecule to another, forming acetoacetyl-CoA; involved in the first step in mevalonate biosynthesis; human ACAT1 functionally complements the growth defect caused by repression of ERG10 expression	18542.989564343	-0.0539742512015787	0.0874096989616815	0.318617087569147
YPL029W	SUV3	16	495506	497719	W	Verified	ORF	ATP-dependent RNA helicase SUV3|LPB2	ATP-dependent RNA helicase; component of the mitochondrial degradosome along with the RNase Dss1p; the degradosome associates with the ribosome and mediates RNA turnover; also required during splicing of the COX1 AI5_beta intron; expression of a processed form of human homolog SUPV3L1 carrying an N-terminal deletion of 46 amino acids rescues yeast suv3 null mutant	2205.17051076999	0.0256870724668412	0.454134657328891	0.730030990293797
YPL030W	TRM44	16	493543	495246	W	Verified	ORF	tRNA (uracil) methyltransferase	tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene	3758.3275301171	-0.0368299378030585	0.279852272312589	0.58289896024573
YPL031C	PHO85	16	492018	493037	C	Verified	ORF	cyclin-dependent serine/threonine-protein kinase PHO85|phoU|LDB15	Cyclin-dependent kinase; has ten cyclin partners; involved in regulating the cellular response to nutrient levels and environmental conditions and progression through the cell cycle; human lissencephaly-associated homolog CDK5 functionally complements null mutation	2603.70377921093	-0.0442747990856969	0.247234258410674	0.549993489429234
YPL032C	SVL3	16	488887	491364	C	Verified	ORF		Protein of unknown function; mutant phenotype suggests a potential role in vacuolar function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; relocalizes from bud neck to cytoplasm upon DNA replication stress; SVL3 has a paralog, PAM1, that arose from the whole genome duplication	6603.01929937296	-0.0113745184467124	0.813725607294507	0.928606781223867
YPL033C	SRL4	16	487362	488207	C	Verified	ORF		Protein of unknown function; involved in regulation of dNTP production; null mutant suppresses the lethality of lcd1 and rad53 mutations; expression is induced by Kar4p	106.893127402199	0.319363676751433	9.13092839276806e-07	4.86560119447965e-05
YPL034W	YPL034W	16	486712	487209	W	Uncharacterized	ORF		Putative protein of unknown function; YPL034W is not essential gene	516.218477729674	0.0329570052563496	0.514187596132062	0.767215352797516
YPL035C	YPL035C	16	486564	486911	C	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized gene YPL034W; YPL035C is not an essential gene	1.81563359921011	-0.00864287871946351	0.626863064463126	0.841193216461903
YPL036W	PMA2	16	482843	485686	W	Verified	ORF	H(+)-exporting P2-type ATPase PMA2	Plasma membrane H+-ATPase; isoform of Pma1p, involved in pumping protons out of the cell; regulator of cytoplasmic pH and plasma membrane potential	740.23545545825	0.0102137424183886	0.817442417555424	0.92994209839307
YPL037C	EGD1	16	481428	481901	C	Verified	ORF		Subunit beta1 of the nascent polypeptide-associated complex (NAC); involved in protein targeting, associated with cytoplasmic ribosomes; enhances DNA binding of the Gal4p activator; homolog of human BTF3b; EGD1 has a paralog, BTT1, that arose from the whole genome duplication	21846.3437588835	-0.0675232020292463	0.0737544923356967	0.288942888626232
YPL038W	MET31	16	480535	481068	W	Verified	ORF		Zinc-finger DNA-binding transcription factor; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; involved in transcriptional regulation of the methionine biosynthetic genes; feedforward loop controlling expression of MET32 and the lack of such a loop for MET31 may account for the differential actions of Met31p and Met32p; MET31 has a paralog, MET32, that arose from the whole genome duplication	1022.53723633188	-0.0344541720663789	0.512536735998785	0.766853494619099
YPL039W	YPL039W	16	479225	480175	W	Uncharacterized	ORF		Putative protein of unknown function; YPL039W is not an essential gene	1117.95940000765	-0.0625785322701746	0.132980321448339	0.402366850649416
YPL040C	ISM1	16	475993	479001	C	Verified	ORF	isoleucine--tRNA ligase ISM1	Mitochondrial isoleucyl-tRNA synthetase; null mutant is deficient in respiratory growth; human homolog IARS2 implicated in mitochondrial diseases, can partially complement yeast null mutant	1771.32038941933	-0.01314929420406	0.725068668491818	0.891647246221661
